female,age,college,nhhld,inc2019,pab2019,emp2020
1,51,1,1,4127.598,2498,0
0,52,1,1,9196.896,2498,0
1,45,0,1,9872.297,2498,1
0,54,1,1,5245.823,2498,0
0,42,0,1,8774.5,2498,1
1,47,1,1,7281.847,2498,1
0,30,0,1,9003.362,2498,1
0,41,0,1,6111.875,2498,1
0,47,0,1,8052.879,2498,0
0,18,0,1,9056.807,2498,0
0,38,0,1,13729.67,0,1
1,22,0,1,15790.88,0,1
0,40,0,1,5770.268,2498,1
0,44,1,1,4791.592,2498,1
0,43,1,1,10558.86,2498,0
1,49,0,1,4313.266,2498,0
1,49,0,1,13661.96,0,0
0,36,0,1,7804.738,2498,0
0,54,0,1,20423.87,0,1
0,44,0,1,14066.6,0,0
0,44,0,1,5237.275,2498,0
0,44,0,1,7784.251,2498,1
1,19,1,1,6040.382,2498,0
0,52,1,1,15168.61,0,0
0,31,0,1,8048.096,2498,1
0,33,0,1,7559.794,2498,1
0,45,0,1,4661.804,2498,1
1,24,1,1,6142.524,2498,1
0,37,1,1,7173.788,2498,0
0,22,1,1,7423.422,2498,0
0,33,1,1,9021.885,2498,1
0,54,0,1,14005.25,0,0
1,51,0,1,3223.605,2498,0
0,35,0,1,21695.24,0,1
0,40,0,1,7791.144,2498,1
1,38,0,1,12220.48,2498,1
1,24,0,1,12332.98,2498,1
0,48,0,1,10190.68,2498,0
1,35,0,1,2103.218,2498,1
1,33,1,1,7552.177,2498,1
0,42,0,1,18040.08,0,0
0,32,0,1,8648.975,2498,0
1,33,1,1,13004.44,0,0
1,47,0,1,11067.26,2498,0
1,40,0,1,5604.819,2498,0
1,37,1,1,7854.003,2498,0
1,39,0,1,12866.73,0,0
0,45,0,1,10647.5,2498,1
1,20,1,1,16147.49,0,0
0,45,0,1,7084.965,2498,0
0,42,1,1,13115.48,0,1
0,35,1,1,11526.81,2498,1
0,28,1,1,5334.972,2498,0
0,25,0,1,8732.401,2498,0
0,39,0,1,5718.428,2498,0
0,36,0,1,7366.067,2498,1
0,45,1,1,21686.78,0,1
0,22,0,1,19913.34,0,1
0,52,0,1,2922.507,2498,0
0,48,1,1,5346.202,2498,1
0,37,0,1,4189.049,2498,0
1,35,0,1,5171.739,2498,1
1,22,1,1,3311.258,2498,0
0,25,0,1,5356.665,2498,0
0,20,0,1,4650.167,2498,0
0,31,0,1,8528.399,2498,0
1,50,0,1,11682.07,2498,1
0,24,1,1,2385.212,2498,1
1,22,0,1,18331.42,0,1
0,21,0,1,8928.289,2498,1
0,46,1,1,8634.626,2498,0
1,33,0,1,4933.713,2498,0
0,28,0,1,13862.62,0,0
1,35,0,1,10237.13,2498,0
1,21,1,1,24833.96,0,0
0,46,1,1,12097.01,2498,0
1,43,0,1,9560.687,2498,1
0,35,0,1,8549.491,2498,0
0,38,0,1,9748.622,2498,1
1,32,1,1,8206.188,2498,0
0,50,1,1,8900.702,2498,0
0,42,0,1,4831.531,2498,1
0,18,1,1,10080.79,2498,0
0,34,0,1,5754.611,2498,0
1,24,1,1,3303.707,2498,1
1,33,1,1,7197.402,2498,1
0,29,0,1,4777.237,2498,1
1,39,1,1,9775.956,2498,1
1,31,0,1,10687.52,2498,1
0,40,0,1,5102.112,2498,0
0,33,0,1,10817.58,2498,1
1,51,0,1,4012.35,2498,0
0,44,1,1,16503.46,0,0
0,28,1,1,5621.59,2498,1
1,30,0,1,3682.305,2498,0
1,27,0,1,15553.98,0,0
0,41,0,1,5408.902,2498,1
0,21,0,1,9618.714,2498,1
0,48,1,1,9535.036,2498,1
0,30,0,1,9815.688,2498,0
0,34,1,1,8988.675,2498,0
0,51,0,1,7247.131,2498,1
1,38,1,1,11652.14,2498,1
0,24,1,1,8610.894,2498,0
1,30,0,1,7176.922,2498,1
1,27,0,1,8745.011,2498,0
0,30,0,1,21018.6,0,1
0,30,1,1,13990.02,0,1
1,22,0,1,8986.343,2498,0
1,29,1,1,13343.42,0,1
1,27,1,1,4904.959,2498,0
0,25,0,1,19797.53,0,0
1,27,0,1,4798.749,2498,0
0,22,1,1,11458.14,2498,0
0,35,0,1,10798.86,2498,0
1,39,0,1,10847.35,2498,0
0,24,0,1,3940.197,2498,0
0,44,1,1,10655.25,2498,1
1,24,0,1,9131.288,2498,1
0,19,1,1,7216.819,2498,1
0,44,0,1,4228.67,2498,0
0,44,1,1,12493.01,0,0
0,24,1,1,8200.188,2498,0
0,48,1,1,23906.38,0,0
0,31,0,1,5826.867,2498,0
0,36,0,1,4670.01,2498,1
0,45,1,1,13849.06,0,1
1,47,0,1,8213.665,2498,1
0,22,0,1,14235.79,0,1
1,40,0,1,3305.698,2498,0
1,27,1,1,13514.76,0,0
1,35,0,1,4536.981,2498,1
0,47,1,1,7892.845,2498,0
0,32,1,1,2812.284,2498,1
0,51,0,1,7366.98,2498,0
1,39,1,1,4483.778,2498,1
0,34,0,1,4786.595,2498,1
0,19,0,1,19977.92,0,1
1,36,0,1,7368.695,2498,0
0,22,0,1,7875.341,2498,0
0,39,1,1,3786.44,2498,1
0,42,0,1,9273.324,2498,1
1,42,0,1,14200.52,0,1
0,21,1,1,8142.42,2498,1
0,36,0,1,7169.349,2498,0
0,30,1,1,4103.781,2498,1
0,32,0,1,10204.93,2498,0
0,26,0,1,7155.626,2498,1
1,47,0,1,7871.797,2498,0
0,40,1,1,4355.423,2498,1
1,46,0,1,13413.82,0,1
1,31,0,1,24129.63,0,0
0,39,0,1,15245.64,0,1
0,37,1,1,9393.89,2498,0
1,22,1,1,6922.506,2498,0
1,29,1,1,6685.928,2498,0
0,30,0,1,13399.98,0,0
0,43,0,1,7778.337,2498,1
1,33,0,1,2742.668,2498,1
1,47,1,1,3029.608,2498,0
0,34,0,1,4278.279,2498,1
0,27,1,1,17083.24,0,1
0,27,0,1,20971.79,0,0
1,26,0,1,8040.577,2498,1
0,32,0,1,3541.35,2498,0
1,48,0,1,9651.987,2498,0
0,43,0,1,6655.633,2498,0
0,25,1,1,5703.053,2498,0
1,45,1,1,18629.92,0,0
0,37,1,1,13457.42,0,0
0,41,0,1,10328.57,2498,0
0,31,0,1,9835.544,2498,1
1,20,1,1,6553.109,2498,1
1,33,0,1,5311.001,2498,1
0,27,0,1,11366.88,2498,1
1,43,0,1,17684.13,0,1
1,35,0,1,14689.67,0,1
0,27,0,1,4705.6,2498,1
1,41,0,1,2668.093,2498,0
0,22,0,1,15878.3,0,0
0,33,1,1,3939.224,2498,1
0,30,0,1,9355.339,2498,1
0,23,1,1,7568.812,2498,1
0,24,0,1,5885.322,2498,1
0,39,1,1,4904.632,2498,0
1,20,0,1,11091.11,2498,1
0,20,0,1,3984.674,2498,0
0,45,0,1,6539.35,2498,0
0,37,1,1,13902.19,0,1
0,53,0,1,4081.471,2498,1
1,50,0,1,6060.751,2498,1
1,33,1,1,13155.09,0,0
1,36,1,1,6080.522,2498,1
1,43,0,1,2871.778,2498,1
0,32,1,1,7695.184,2498,1
0,28,0,1,6520.058,2498,0
0,23,1,1,5717.763,2498,0
0,25,1,1,12410.37,2498,0
1,36,0,1,8632.938,2498,0
1,18,0,1,10689.19,2498,0
0,36,1,1,4125.493,2498,0
0,20,1,1,7398.177,2498,1
1,31,0,1,15962.82,0,1
1,28,1,1,9277.518,2498,1
0,40,0,1,14917.11,0,0
0,46,0,1,7633.45,2498,1
0,33,0,1,4591.5,2498,0
0,24,1,1,12257.6,2498,1
0,35,0,1,13786.99,0,0
1,43,1,1,18313.18,0,1
0,29,0,1,4888.778,2498,1
0,38,0,1,12302.11,2498,1
1,30,0,1,22059.55,0,0
0,42,1,1,22040.27,0,0
0,36,1,1,5390.266,2498,0
1,45,0,1,5584.416,2498,1
0,22,0,1,7756.115,2498,0
1,42,1,1,4465.467,2498,0
0,49,1,1,8381.794,2498,1
1,43,0,1,10511.33,2498,0
1,27,0,1,13707.4,0,0
1,30,1,1,12678.25,0,0
0,33,0,1,3021.034,2498,1
0,33,0,1,12725.27,0,0
0,41,0,1,12387.8,2498,0
0,52,0,1,5410.955,2498,0
1,46,1,1,12581.9,0,0
0,38,1,1,13301.69,0,0
0,25,1,1,4100.94,2498,0
0,23,0,1,9667.731,2498,0
0,32,0,1,28221.92,0,1
0,46,1,1,6088.303,2498,1
0,25,0,1,14522.14,0,0
1,45,0,1,17172.25,0,1
0,48,0,1,16477.03,0,0
0,22,1,1,4110.475,2498,1
0,23,1,1,19256.54,0,1
0,39,0,1,4963.431,2498,1
0,36,0,1,7084.243,2498,1
0,49,0,1,12901.94,0,1
0,52,1,1,14325.26,0,0
0,33,0,1,8496.568,2498,1
1,48,0,1,4717.557,2498,1
1,37,1,1,9855.092,2498,0
1,29,1,1,8923.233,2498,1
1,25,1,1,5859.885,2498,0
0,29,0,1,2752.714,2498,0
1,46,1,1,3683.808,2498,1
1,37,0,1,8016.054,2498,0
1,24,0,1,2228.649,2498,0
0,46,0,1,10244.17,2498,0
1,29,1,1,5819.836,2498,1
0,52,0,1,6873.641,2498,1
1,54,0,1,20964.53,0,1
0,42,1,1,2689.987,2498,1
0,38,1,1,12635.08,0,0
0,19,0,1,12500.57,0,1
1,21,0,1,3765.101,2498,1
0,34,0,1,3582.26,2498,0
1,52,1,1,7999.169,2498,1
0,45,1,1,5063.169,2498,0
0,43,0,1,4514.069,2498,0
0,33,0,1,7640.457,2498,0
0,47,0,1,5621.435,2498,1
0,46,0,1,6166.495,2498,0
0,31,1,1,8715.288,2498,0
0,26,0,1,10460.59,2498,1
1,21,1,1,8686.826,2498,0
1,31,1,1,14373.41,0,1
0,38,1,1,19573.21,0,0
0,35,1,1,4168.764,2498,1
1,33,0,1,3837.934,2498,0
0,22,0,1,3969.82,2498,0
0,23,1,1,3593.48,2498,1
0,29,1,1,11628.59,2498,0
0,40,0,1,14051.2,0,1
1,27,0,1,3498.91,2498,1
1,32,0,1,5628.542,2498,1
1,49,1,1,8122.248,2498,1
0,25,1,1,8405.224,2498,1
1,43,1,1,1882.543,2498,1
1,22,0,1,5994.993,2498,0
0,36,0,1,8630.855,2498,0
0,23,1,1,12875.5,0,0
0,22,0,1,3388.354,2498,0
0,52,0,1,6260.867,2498,1
0,28,0,1,5912.562,2498,1
0,46,0,1,2836.195,2498,0
0,47,1,1,5428.575,2498,0
0,50,0,1,7914.938,2498,0
0,49,0,1,11076.19,2498,0
0,33,1,1,11477.63,2498,0
0,50,1,1,14585.37,0,1
0,19,0,1,5973.569,2498,0
0,23,1,1,12650.69,0,0
0,24,0,1,13299.85,0,0
1,19,1,1,6302.244,2498,0
1,36,1,1,11533.75,2498,0
1,30,1,1,9139.625,2498,0
0,32,0,1,5725.582,2498,1
0,41,0,1,12357.45,2498,1
1,48,0,1,16497.71,0,1
1,23,0,1,12908.13,0,1
1,35,0,1,7889.474,2498,0
0,29,0,1,3525.713,2498,1
0,37,1,1,6117.339,2498,0
0,27,1,1,14033.67,0,0
1,53,1,1,6477.214,2498,1
0,38,0,1,21695.67,0,0
0,23,0,1,4502.842,2498,0
0,47,1,1,2696.982,2498,0
1,32,0,1,11465.52,2498,1
1,48,1,1,13761.49,0,0
1,48,0,1,13942.39,0,0
1,22,0,1,3718.413,2498,0
1,32,1,1,4046.59,2498,0
1,30,1,1,3524.191,2498,1
0,40,0,1,3193.167,2498,0
1,26,0,1,8350.112,2498,0
1,24,1,1,20358.04,0,1
0,46,0,1,15550.56,0,0
1,29,1,1,7704.26,2498,1
1,41,1,1,14907.92,0,0
0,32,0,1,3722.174,2498,1
1,51,1,1,5059.231,2498,1
1,35,1,1,6707.379,2498,1
1,39,0,1,10831.35,2498,0
1,51,1,1,7297.357,2498,0
1,46,1,1,25019.69,0,1
0,50,0,1,9840.704,2498,0
1,46,0,1,11096.33,2498,0
0,32,0,1,14050.97,0,0
0,50,1,1,16533.27,0,1
0,50,0,1,5539.769,2498,1
1,25,1,1,12214.77,2498,0
0,31,0,1,4133.333,2498,1
0,27,1,1,6493.66,2498,0
1,39,0,1,4136.184,2498,1
0,51,1,1,7102.318,2498,0
1,20,1,1,7027.604,2498,0
1,29,1,1,6863.37,2498,0
0,40,0,1,21177.6,0,0
1,18,0,1,6225.27,2498,0
0,19,1,1,8899.964,2498,1
1,42,0,1,5314.893,2498,0
1,22,0,1,31355.16,0,1
0,27,1,1,7555.959,2498,0
0,51,1,1,4408.609,2498,0
0,20,0,1,17041.1,0,0
0,28,0,1,5528.696,2498,0
0,28,0,1,4954.828,2498,0
0,26,0,1,11335.57,2498,0
1,54,1,1,10759.65,2498,0
0,18,0,1,6289.869,2498,1
0,23,0,1,3211.316,2498,1
0,49,0,1,12268.63,2498,1
1,34,0,1,6978.623,2498,0
0,29,0,1,4629.683,2498,0
1,35,1,1,9944.433,2498,0
1,30,1,1,2020.018,2498,1
1,49,0,1,3580.388,2498,1
0,44,1,1,13230.31,0,1
0,40,0,1,4870.489,2498,0
0,51,0,1,4331.366,2498,1
0,32,0,1,5924.85,2498,0
0,19,0,1,11822.85,2498,0
1,51,1,1,8135.45,2498,0
1,29,1,1,5722.721,2498,1
1,53,0,1,8415.715,2498,1
0,30,1,1,10119.56,2498,0
0,36,0,1,3725.377,2498,0
1,41,0,1,11269.36,2498,0
0,28,0,1,8694.874,2498,1
0,43,0,1,7483.072,2498,0
1,49,0,1,4321.875,2498,1
1,29,1,1,6000.748,2498,0
1,19,1,1,12411.09,2498,1
0,18,0,1,4394.643,2498,1
0,45,1,1,5918.474,2498,0
0,52,1,1,11842.96,2498,0
1,21,0,1,2950.186,2498,1
0,23,0,1,7567.873,2498,0
1,51,0,1,2378.459,2498,1
0,48,1,1,9718.333,2498,0
0,32,1,1,20634.88,0,0
1,23,0,1,15499.28,0,1
0,48,0,1,7899.013,2498,1
0,26,1,1,9460.4,2498,0
1,28,0,1,6770.871,2498,1
0,27,0,1,7761.946,2498,1
1,51,0,1,5217.474,2498,1
0,31,0,1,6123.498,2498,1
1,28,1,1,4550.909,2498,0
0,20,0,1,6274.083,2498,1
0,30,1,1,5389.778,2498,0
0,51,1,1,9662.201,2498,0
1,50,0,1,11337.19,2498,0
0,42,1,1,11615.57,2498,1
0,22,0,1,11051.29,2498,0
0,39,0,1,20260.56,0,1
1,50,0,1,5721.423,2498,1
0,21,0,1,6598.771,2498,0
0,21,1,1,6878.52,2498,1
0,54,0,1,4204.963,2498,1
0,49,0,1,11810.87,2498,0
1,35,1,1,4075.854,2498,1
0,51,1,1,7179.071,2498,0
0,32,1,1,10976.16,2498,0
0,24,1,1,4264.897,2498,0
0,20,0,1,7814.286,2498,0
1,43,1,1,10797.21,2498,0
1,32,1,1,3013.75,2498,0
1,50,0,1,9194.115,2498,1
0,36,1,1,9552.064,2498,1
0,29,0,1,3079.276,2498,0
0,48,0,1,5257.613,2498,0
1,32,1,1,5373.938,2498,1
1,31,0,1,8934.865,2498,1
0,51,1,1,13803.95,0,0
1,24,0,1,13316.11,0,0
0,24,1,1,14660.66,0,1
0,31,0,1,2669.681,2498,0
1,46,1,1,13446.59,0,0
1,52,0,1,5460.227,2498,1
0,28,1,1,8548.594,2498,1
1,50,0,1,4526.64,2498,1
0,24,0,1,4194.23,2498,1
1,46,1,1,10270.54,2498,0
0,48,0,1,5801.001,2498,0
1,50,1,1,4017.516,2498,1
1,31,1,1,8309.313,2498,0
1,33,1,1,5586.573,2498,1
1,47,1,1,9405.598,2498,1
0,36,0,1,3780.663,2498,0
0,20,0,1,12864,0,0
1,29,1,1,9153.748,2498,0
0,25,1,1,7807.746,2498,1
0,28,1,1,7011.953,2498,1
1,23,1,1,7284.424,2498,0
1,36,1,1,4926.186,2498,1
0,35,1,1,12293.96,2498,1
0,22,1,1,18841.91,0,1
1,39,1,1,3125.173,2498,1
1,22,1,1,6109.941,2498,1
0,51,0,1,18969.59,0,1
0,31,1,1,5060.968,2498,0
0,36,0,1,19888.95,0,1
1,49,1,1,12817.99,0,1
0,31,0,1,8820.25,2498,1
0,19,1,1,9041.022,2498,0
0,52,1,1,10802.63,2498,1
0,42,0,1,14714.04,0,0
1,19,1,1,10424.51,2498,0
1,51,0,1,11026.31,2498,0
1,43,0,1,6334.403,2498,1
0,24,0,1,10911.24,2498,0
0,30,0,1,5569.455,2498,0
1,33,0,1,18767.8,0,0
0,48,0,1,13595.57,0,0
1,53,0,1,4663.41,2498,0
0,46,0,1,10690.91,2498,1
0,30,1,1,10092.16,2498,0
1,32,1,1,4428.034,2498,0
0,25,1,1,4385.131,2498,1
0,36,1,1,10049.01,2498,1
1,44,1,1,19684.12,0,0
0,29,0,1,4278.394,2498,1
0,24,0,1,5926.155,2498,1
0,25,0,1,8086.702,2498,0
1,54,0,1,13616.51,0,0
1,48,0,1,4137.356,2498,1
1,32,0,1,5836.549,2498,0
1,35,1,1,10421.76,2498,0
0,23,1,1,8709.521,2498,1
0,40,0,1,22156.39,0,1
1,42,0,1,4721.504,2498,0
1,33,1,1,10748.34,2498,1
1,21,1,1,10866.22,2498,0
0,39,0,1,8034.652,2498,0
1,20,1,1,3109.69,2498,1
0,27,1,1,9385.643,2498,1
1,38,0,1,16502.39,0,0
0,46,0,1,4390.337,2498,0
0,25,1,1,11413.58,2498,1
1,35,1,1,6870.993,2498,0
1,42,0,1,2861.796,2498,1
0,34,0,1,9213.224,2498,1
0,32,0,1,19212.34,0,1
1,38,1,1,8669.852,2498,0
1,23,0,1,6073.202,2498,1
0,20,0,1,5233.386,2498,0
1,27,1,1,5203.015,2498,0
0,51,0,1,6241.766,2498,0
1,20,1,1,11630.09,2498,1
0,36,1,1,3059.859,2498,1
0,22,0,1,8425.946,2498,1
0,22,1,1,9579.332,2498,0
1,27,1,1,8324.915,2498,0
1,26,1,1,9025.154,2498,1
0,47,0,1,11549.63,2498,1
0,51,0,1,10652.91,2498,1
0,53,0,1,6687.854,2498,0
1,25,1,1,10701.14,2498,0
1,34,1,1,9006.093,2498,0
0,41,0,1,5810.946,2498,1
0,47,1,1,10006.17,2498,1
1,36,0,1,8463.298,2498,1
0,43,0,1,12226.49,2498,0
0,45,1,1,4558.759,2498,1
1,24,0,1,18907.79,0,0
1,40,1,1,2944.417,2498,0
0,49,0,1,6461.747,2498,0
0,29,1,1,7209.362,2498,1
0,45,1,1,18081.74,0,1
1,49,0,1,7364.248,2498,1
0,44,0,1,8686.022,2498,1
1,53,1,1,7285.716,2498,0
1,40,1,1,2439.601,2498,0
1,48,1,1,22464.11,0,1
1,23,0,1,9518.573,2498,0
1,18,1,1,8869.545,2498,0
0,43,1,1,3907.115,2498,1
0,53,0,1,13158.35,0,0
1,51,0,1,2385.587,2498,1
1,46,0,1,5251.83,2498,1
0,26,0,1,9411.582,2498,1
1,19,1,1,9706.245,2498,0
0,38,1,1,14148.87,0,1
1,29,0,1,7178.887,2498,0
1,27,1,1,7197.553,2498,0
0,26,0,1,5080.713,2498,1
1,32,0,1,6698.724,2498,0
0,27,1,1,4644.17,2498,0
1,51,1,1,17602.58,0,0
0,35,1,1,7654.292,2498,0
0,41,0,1,3872.375,2498,1
0,24,0,1,3501.227,2498,1
0,40,0,1,15934.15,0,1
0,51,0,1,6546.52,2498,0
1,40,0,1,7582.213,2498,0
0,18,0,1,3455.186,2498,0
0,38,0,1,6088.228,2498,1
1,18,1,1,11029.99,2498,1
1,52,0,1,52231.82,0,0
1,29,0,1,4190.536,2498,0
1,41,0,1,4965.045,2498,0
0,22,0,1,18373.41,0,0
0,47,0,1,24791.82,0,0
0,30,0,1,5844.498,2498,0
1,27,0,1,8152.49,2498,0
0,40,0,1,11283.26,2498,1
1,36,1,1,5197.664,2498,1
0,28,1,1,4893.825,2498,1
0,51,0,1,9055.355,2498,1
1,45,1,1,14617.48,0,0
0,22,1,1,7942.598,2498,1
1,30,1,1,10281,2498,1
0,45,1,1,11787.42,2498,0
0,33,0,1,12476.18,2498,1
1,22,0,1,26014.83,0,0
1,20,1,1,14179.68,0,0
1,51,0,1,6269.537,2498,0
0,24,1,1,3201.418,2498,1
1,40,1,1,3453.427,2498,0
0,49,0,1,2826.227,2498,1
1,42,0,1,9483.001,2498,1
0,41,0,1,18866.65,0,0
1,32,1,1,22864.05,0,0
1,35,1,1,10663.87,2498,0
0,37,1,1,6204.43,2498,1
0,23,0,1,5743.197,2498,1
0,41,0,1,8882.589,2498,1
1,46,1,1,5635.75,2498,0
0,48,1,1,3350.21,2498,0
1,39,0,1,7861.901,2498,1
0,34,0,1,7681.751,2498,1
1,34,0,1,8384.881,2498,1
1,37,0,1,9852.433,2498,0
0,41,1,1,6714.669,2498,1
0,21,0,1,7619.057,2498,1
1,52,1,1,19029.24,0,0
1,54,1,1,5011.073,2498,0
1,39,1,1,1812.563,2498,0
0,43,0,1,9389.859,2498,0
0,30,0,1,14275.34,0,1
1,50,1,1,16829.95,0,1
0,33,1,1,8075.512,2498,0
0,53,0,1,12086.07,2498,0
0,52,0,1,8006.74,2498,0
1,29,1,1,6085.882,2498,1
1,48,0,1,7875.619,2498,0
1,48,0,1,10491.92,2498,0
0,46,0,1,17040.7,0,0
1,48,0,1,9680.62,2498,1
1,26,0,1,11560.71,2498,1
0,42,1,1,9926.459,2498,1
1,28,0,1,7721.708,2498,1
0,52,0,1,10664.72,2498,0
1,52,1,1,3119.528,2498,1
0,32,0,1,22796.86,0,0
0,42,1,1,26170.05,0,1
1,52,1,1,12847.24,0,0
0,49,0,1,10556.24,2498,1
1,29,0,1,17590.24,0,1
1,27,1,1,5209.126,2498,1
0,32,0,1,10635.88,2498,0
0,19,1,1,8276.61,2498,0
0,37,0,1,7288.927,2498,1
1,19,0,1,9573.871,2498,1
0,25,0,1,7701.373,2498,1
0,36,0,1,16362.67,0,1
1,22,1,1,11527.46,2498,1
1,20,0,1,4333.217,2498,1
0,39,1,1,15212.86,0,0
0,34,0,1,4378.041,2498,0
1,53,0,1,6196.678,2498,1
0,42,0,1,9198.492,2498,0
1,44,0,1,5978.402,2498,1
1,23,0,1,4927.967,2498,0
0,40,0,1,4186.182,2498,1
1,45,0,1,5701.846,2498,0
0,50,0,1,8639.271,2498,0
1,40,0,1,9711.421,2498,0
0,28,0,1,5895.585,2498,0
0,29,0,1,3718.654,2498,1
1,19,0,1,7487.355,2498,0
0,34,1,1,7483.5,2498,0
0,52,1,1,6786.36,2498,0
1,29,0,1,7476.053,2498,0
0,33,0,1,8572.67,2498,0
1,25,0,1,6670.674,2498,1
1,31,1,1,6486.072,2498,1
0,33,0,1,15855.66,0,0
0,32,1,1,5508.518,2498,0
1,34,0,1,7617.299,2498,0
0,44,0,1,5625.892,2498,0
0,43,0,1,12282.48,2498,1
0,26,1,1,4401.703,2498,1
0,29,1,1,8429.796,2498,0
1,36,0,1,10502.63,2498,0
1,33,0,1,9508.91,2498,0
0,45,0,1,8866.111,2498,0
0,42,1,1,8370.891,2498,0
0,46,0,1,12413.19,2498,0
1,41,1,1,25002.95,0,1
1,27,0,1,17131.21,0,1
1,21,0,1,7748.729,2498,0
0,51,0,1,4951.162,2498,1
1,53,1,1,3994.563,2498,1
1,23,0,1,7462.69,2498,0
0,45,0,1,6479.123,2498,0
0,38,1,1,3899.941,2498,1
0,26,1,1,4155.839,2498,0
1,26,0,1,17490.4,0,1
0,51,0,1,17450.34,0,0
0,49,1,1,10596.11,2498,1
0,50,0,1,7409.411,2498,0
1,53,1,1,27574.76,0,1
0,32,0,1,11975.64,2498,1
1,48,0,1,14185.3,0,0
0,20,0,1,15285.16,0,0
0,35,0,1,7886.359,2498,0
0,20,0,1,8467.625,2498,0
1,52,0,1,10374.05,2498,1
1,47,0,1,4112.106,2498,0
0,35,1,1,12664.17,0,1
0,31,1,1,11158.01,2498,0
1,43,1,1,6406.773,2498,1
0,37,0,1,7682.096,2498,1
1,36,0,1,20591.3,0,1
0,35,0,1,10773.31,2498,0
1,23,1,1,8969.339,2498,1
0,34,0,1,9068.423,2498,1
1,51,0,1,14618.6,0,0
0,26,0,1,9131.627,2498,0
1,45,1,1,3855.37,2498,1
0,38,0,1,12373.95,2498,0
0,36,0,1,9260.819,2498,0
0,52,0,1,9612.625,2498,0
0,36,1,1,14472.45,0,0
1,40,1,1,15655.51,0,1
0,31,0,1,7068.512,2498,1
0,28,1,1,11965.02,2498,1
1,35,0,1,5691.084,2498,0
1,39,1,1,15210.36,0,0
0,38,1,1,8875.23,2498,0
1,51,1,1,3860.962,2498,1
0,42,1,1,12543.6,0,0
1,25,0,1,25093.91,0,1
1,52,0,1,6081.351,2498,1
0,38,0,1,8237.002,2498,0
1,35,0,1,3867.087,2498,0
1,25,0,1,7616.899,2498,0
1,36,1,1,2897.69,2498,0
0,52,0,1,6735.552,2498,1
0,34,0,1,7776.194,2498,1
0,41,0,1,8094.001,2498,0
1,52,1,1,13914.84,0,0
0,19,0,1,12208.76,2498,0
0,19,1,1,9821.877,2498,1
1,33,0,1,7362.366,2498,0
0,40,0,1,6103.744,2498,0
0,22,1,1,10387.04,2498,0
1,32,0,1,3672.044,2498,1
0,22,1,1,4062.892,2498,1
1,21,0,1,3684.574,2498,1
1,20,0,1,5900.856,2498,1
1,31,0,1,9883.715,2498,1
0,40,1,1,5641.666,2498,0
1,26,1,1,13287.61,0,1
0,50,0,1,11571.27,2498,0
0,38,0,1,7572.298,2498,1
0,50,0,1,4483.684,2498,1
0,19,1,1,10337.25,2498,0
0,44,1,1,16728.19,0,1
1,38,1,1,5239.374,2498,0
0,28,0,1,6758.33,2498,1
1,50,0,1,11143.98,2498,1
0,54,0,1,7076.612,2498,0
0,27,0,1,3576.392,2498,0
1,26,0,1,10090.26,2498,1
1,36,0,1,8242.118,2498,0
1,33,0,1,18143.89,0,0
1,26,0,1,5949.872,2498,1
0,38,0,1,13236.5,0,1
0,39,0,1,21203.3,0,0
1,46,0,1,7021.756,2498,1
0,22,0,1,9126.151,2498,0
1,43,0,1,23658.03,0,1
0,20,1,1,12132.02,2498,0
0,30,0,1,6656.566,2498,0
1,29,1,1,6530.73,2498,0
1,37,1,1,4763.153,2498,1
1,25,1,1,8329.989,2498,0
0,50,1,1,12752,0,0
0,40,0,1,18919.84,0,0
0,20,1,1,7887.021,2498,1
0,53,0,1,9482.432,2498,0
1,43,1,1,8345.033,2498,1
0,50,0,1,11321.2,2498,0
0,32,0,1,22298.9,0,1
0,46,1,1,4187.515,2498,1
0,38,0,1,6229.884,2498,1
0,38,1,1,10432.33,2498,1
0,29,0,1,4370.061,2498,1
0,39,0,1,8671.406,2498,1
0,19,0,1,5006.01,2498,0
0,26,0,1,7664.942,2498,0
1,29,0,1,6122.294,2498,0
0,46,0,1,26298.97,0,1
0,33,0,1,7917.467,2498,0
1,24,0,1,9838.255,2498,1
1,30,0,1,3030.707,2498,1
1,54,1,1,5905.248,2498,0
1,23,0,1,13425.63,0,1
1,19,0,1,12066.42,2498,0
0,46,1,1,6389.438,2498,1
0,28,0,1,6712.8,2498,0
0,48,0,1,5682.109,2498,0
1,40,0,1,4577.728,2498,0
1,21,1,1,3271.348,2498,1
0,33,0,1,4974.272,2498,0
1,19,1,1,12346.54,2498,0
1,50,0,1,3194.12,2498,1
0,48,0,1,2942.687,2498,1
1,52,0,1,13058.24,0,0
0,21,0,1,8903.699,2498,0
1,29,1,1,5096.835,2498,0
1,26,0,1,12215.86,2498,0
0,48,1,1,6567.512,2498,1
1,36,0,1,16046.42,0,1
0,51,1,1,2666.84,2498,0
0,40,0,1,11882.95,2498,1
1,52,1,1,3175.081,2498,0
0,41,1,1,9128.832,2498,0
1,34,0,1,10620.17,2498,0
0,47,1,1,16315.5,0,1
1,46,1,1,5422.609,2498,1
0,39,0,1,10586.82,2498,1
1,39,0,1,12010.07,2498,1
0,51,1,1,4909.297,2498,0
1,26,1,1,8769.731,2498,0
0,45,1,1,19725.69,0,1
0,39,0,1,7119.495,2498,0
1,33,1,1,2793.022,2498,0
